subject_name,course_title,course_url
Computer Science Courses,Les Réseaux Locaux,https://www.classcentral.com/course/france-universite-numerique-les-reseaux-locaux-10121
Computer Science Courses,CNIT 127: Exploit Development,https://www.classcentral.com/course/independent-cnit-127-exploit-development-10432
Computer Science Courses,Deep Learning For Visual Computing,https://www.classcentral.com/course/swayam-deep-learning-for-visual-computing-9870
Computer Science Courses,"Programming, Data Structures and Algorithms",https://www.classcentral.com/course/swayam-programming-data-structures-and-algorithms-2778
Computer Science Courses,AI:Constraint Satisfaction,https://www.classcentral.com/course/swayam-ai-constraint-satisfaction-7923
Computer Science Courses,Digital Accessibility as a Business Practice,https://www.classcentral.com/course/canvas-network-digital-accessibility-as-a-business-practice-9272
Computer Science Courses,An Introduction to Probability in Computing,https://www.classcentral.com/course/swayam-an-introduction-to-probability-in-computing-10029
Computer Science Courses,Digital Switching - I,https://www.classcentral.com/course/swayam-digital-switching-i-10051
Computer Science Courses,Traditional and Non-Traditional Optimization Tools,https://www.classcentral.com/course/swayam-traditional-and-non-traditional-optimization-tools-10066
Computer Science Courses,Advanced Graph Theory,https://www.classcentral.com/course/swayam-advanced-graph-theory-9817
Computer Science Courses,Information security - IV,https://www.classcentral.com/course/swayam-information-security-iv-9913
Computer Science Courses,Conectando el futuro con Fibra Óptica,https://www.classcentral.com/course/miriadax-conectando-el-futuro-con-fibra-optica-10403
Computer Science Courses,Laboratorio di Programmazione,https://www.classcentral.com/course/federica-laboratorio-di-programmazione-7554
Computer Science Courses,Introduction to DevOps: Transforming and Improving Operations,https://www.classcentral.com/course/edx-introduction-to-devops-transforming-and-improving-operations-7506
Computer Science Courses,Elaborazione del linguaggio naturale,https://www.classcentral.com/course/federica-elaborazione-del-linguaggio-naturale-7567
Computer Science Courses,Progetto e sviluppo di sistemi in tempo reale,https://www.classcentral.com/course/federica-progetto-e-sviluppo-di-sistemi-in-tempo-reale-10727
Computer Science Courses,Calcolatori Elettronici,https://www.classcentral.com/course/federica-calcolatori-elettronici-10655
Computer Science Courses,Fondamenti di informatica,https://www.classcentral.com/course/federica-fondamenti-di-informatica-10656
Computer Science Courses,Basics of ICT,https://www.classcentral.com/course/canvas-network-basics-of-ict-10613
Computer Science Courses,Basics of ICT & Technology,https://www.classcentral.com/course/canvas-network-basics-of-ict-technology-10614
Computer Science Courses,Microsoft Professional Capstone : System Administration,https://www.classcentral.com/course/edx-microsoft-professional-capstone-system-administration-9842
Computer Science Courses,Internet Measurements: a Hands-on Introduction,https://www.classcentral.com/course/france-universite-numerique-internet-measurements-a-hands-on-introduction-10834
Computer Science Courses,Introduction to OpenStack,https://www.classcentral.com/course/edx-introduction-to-openstack-7202
Business Courses,Business and Finance Fundamentals,https://www.classcentral.com/course/business-finance-18248
Business Courses,"Management and Leadership, Essentials",https://www.classcentral.com/course/management-leadership-18249
Business Courses,Online Business Success,https://www.classcentral.com/course/online-business-success-18250
Business Courses,Business Fundamentals,https://www.classcentral.com/course/business-fundamentals-18254
Business Courses,Finance Fundamentals,https://www.classcentral.com/course/finance-fundamentals-18255
Business Courses,Social Enterprise,https://www.classcentral.com/course/social-enterprise-18256
Business Courses,Business Futures,https://www.classcentral.com/course/business-futures-18262
Business Courses,Mergers and Acquisitions,https://www.classcentral.com/course/mergers-acquisitions-18267
Business Courses,"Management and Leadership, Personal Development",https://www.classcentral.com/course/management-and-leadership-personal-development-18271
Business Courses,Managing People,https://www.classcentral.com/course/managing-people-18275
Business Courses,Project Management: Managing Front-End Planning,https://www.classcentral.com/course/projectmanagement-18278
Business Courses,Become a Marketing Analyst,https://www.classcentral.com/course/marketing-analytics-nanodegree--nd028-18206
Business Courses,Predictive Analytics for Business,https://www.classcentral.com/course/predictive-analytics-for-business-nanodegree--nd0-18211
Business Courses,Become a Digital Marketer,https://www.classcentral.com/course/digital-marketing-nanodegree--nd018-18216
Business Courses,Business Analytics,https://www.classcentral.com/course/business-analytics-nanodegree--nd098-18221
Business Courses,Leading People and Teams,https://www.classcentral.com/course/leading-teams-18605
Business Courses,How to Start Your Own Business,https://www.classcentral.com/course/start-your-own-business-18619
Business Courses,Digital Marketing,https://www.classcentral.com/course/digital-marketing-18621
Business Courses,Искусство ведения бизнеса,https://www.classcentral.com/course/iskusstvo-vedeniya-biznesa-18628
Business Courses,Корпоративные финансы и стоимость компании,https://www.classcentral.com/course/korporativnyye-finansy-18524
Business Courses,"Energy Production, Distribution & Safety",https://www.classcentral.com/course/energy-industry-18535
Business Courses,Financial Reporting,https://www.classcentral.com/course/financial-reporting-18537
Business Courses,Investment and Portfolio Management,https://www.classcentral.com/course/investment-portolio-management-18538
Business Courses,Market Research,https://www.classcentral.com/course/market-research-18541
Business Courses,Engineering Project Management,https://www.classcentral.com/course/engineering-project-management-18543
Business Courses,Marketing con Redes Sociales,https://www.classcentral.com/course/marketing-redes-sociales-18545
Business Courses,商务基础 (中文版),https://www.classcentral.com/course/wharton-shangwu-jichu-18548
Business Courses,Finance for Everyone,https://www.classcentral.com/course/finance-for-everyone-18786
Business Courses,Цифровой SMM-проект: виртуальная платформа для бизнес-коммуникаций,https://www.classcentral.com/course/digital-smm-18787
Business Courses,Improving Leadership & Governance in Nonprofit Organizations,https://www.classcentral.com/course/nonprofit-18790
Business Courses,Global Challenges in Business,https://www.classcentral.com/course/global-challenges-business-18792
Business Courses,Innovation: From Creativity to Entrepreneurship,https://www.classcentral.com/course/innovation-creativity-entrepreneurship-18794
Business Courses,SAS Visual Business Analytics,https://www.classcentral.com/course/sas-visual-business-analytics-18797
Business Courses,Business Strategies for A Better World,https://www.classcentral.com/course/wharton-global-business-strategy-18800
Business Courses,Machine Learning and Reinforcement Learning in Finance,https://www.classcentral.com/course/machine-learning-reinforcement-finance-18807
Business Courses,Coaching Skills for Managers,https://www.classcentral.com/course/coaching-skills-manager-18734
Business Courses,International Business Essentials,https://www.classcentral.com/course/mba-18737
Business Courses,Implementación del Marketing Mix,https://www.classcentral.com/course/implementacion-marketing-mix-18738
Business Courses,Hacer negocios en América Latina,https://www.classcentral.com/course/business-latin-america-18744
Business Courses,Excel Skills for Business,https://www.classcentral.com/course/excel-18751
Business Courses,Marketing Digital,https://www.classcentral.com/course/marketing-digital-18754
Business Courses,Human Resource Management: HR for People Managers,https://www.classcentral.com/course/human-resource-management-18757
Business Courses,Interaction Design,https://www.classcentral.com/course/interaction-design-18758
Business Courses,Inspired Leadership,https://www.classcentral.com/course/inspired-leadership-18760
Business Courses,Эффективный руководитель,https://www.classcentral.com/course/effektivnyy-rukovoditel-18765
Business Courses,Foundations of Management,https://www.classcentral.com/course/foundations-management-18766
Business Courses,Music Business,https://www.classcentral.com/course/music-business-18767
Business Courses,Six Sigma Yellow Belt,https://www.classcentral.com/course/six-sigma-fundamentals-18775
Business Courses,Strategic Sales Management,https://www.classcentral.com/course/sales-management-bridging-gap-strategy-sales-18776
Business Courses,Fintech: Foundations & Applications of Financial Technology,https://www.classcentral.com/course/wharton-fintech-18712
Social Sciences Courses,Analyse de données quantitatives en sciences humaines et sociales (ADSHS),https://www.classcentral.com/course/france-universite-numerique-analyse-de-donnees-quantitatives-en-sciences-humaines-et-sociales-adshs-10949
Social Sciences Courses,Solving Public Policy Problems: UC Berkeley's Eightfold Path,https://www.classcentral.com/course/edx-solving-public-policy-problems-uc-berkeley-s-eightfold-path-4991
Social Sciences Courses,Le racisme et l'antisémitisme,https://www.classcentral.com/course/france-universite-numerique-le-racisme-et-l-antisemitisme-10945
